ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
130.126.26.fbd,2003-02-20,00:00:39,500.0,352363.0,0000352363-02-000002,-index.htm,200.0,5031.0,1.0,1.0,0.0,0.0,0.0,mie
162.27.9.fed,2003-02-20,00:01:40,500.0,1100969.0,0001021408-02-013976,dex991.txt,200.0,1298.0,0.0,0.0,0.0,9.0,0.0,win
202.17.236.dce,2003-02-20,00:01:46,500.0,1145460.0,0001047469-03-006101,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
216.55.130.dce,2003-02-20,00:01:49,500.0,849870.0,0000948524-02-000080,-index.htm,200.0,2690.0,1.0,0.0,0.0,1.0,0.0,
162.27.9.fed,2003-02-20,00:01:54,500.0,1100969.0,0001021408-02-013976,dex992.txt,200.0,1289.0,0.0,0.0,0.0,9.0,0.0,win
61.197.217.beh,2003-02-20,00:02:06,500.0,313838.0,0000950109-02-003508,-index.htm,200.0,2704.0,1.0,0.0,0.0,10.0,0.0,win
24.185.131.cac,2003-02-20,00:02:11,500.0,846909.0,0000927016-01-000706,-0030.txt,200.0,59069.0,0.0,0.0,0.0,9.0,0.0,win
210.164.153.hgh,2003-02-20,00:02:19,500.0,95676.0,0000912057-96-024167,.txt,200.0,319551.0,0.0,0.0,0.0,4.0,0.0,win
202.17.236.dce,2003-02-20,00:02:21,500.0,1145460.0,0001047469-03-006101,a2103906zex-99_1.htm,304.0,,0.0,1.0,0.0,0.0,0.0,win
67.80.104.gbi,2003-02-20,00:02:27,500.0,1062822.0,0000950129-02-001776,.txt,200.0,96611.0,0.0,0.0,0.0,1.0,0.0,mie
162.27.9.fed,2003-02-20,00:02:28,500.0,1102384.0,9999999997-02-037737,-index.htm,200.0,2003.0,1.0,0.0,0.0,1.0,0.0,win
24.185.131.cac,2003-02-20,00:02:37,500.0,846909.0,0000927016-00-003604,-index.htm,200.0,10928.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:02:41,500.0,1174821.0,0001021408-03-003074,.txt,200.0,242067.0,0.0,1.0,0.0,0.0,0.0,
167.219.0.jcf,2003-02-20,00:02:45,500.0,1059744.0,0001104659-02-001308,.txt,200.0,1506733.0,0.0,0.0,0.0,1.0,0.0,win
24.185.131.cac,2003-02-20,00:02:47,500.0,846909.0,0000927016-00-003604,-0007.txt,200.0,46857.0,0.0,0.0,0.0,9.0,0.0,win
162.27.9.fed,2003-02-20,00:02:51,500.0,789881.0,0001021408-03-003188,-index.htm,200.0,2661.0,1.0,0.0,0.0,2.0,0.0,win
212.76.10.iei,2003-02-20,00:02:51,500.0,1066719.0,0000889812-99-002098,-index.html,200.0,3023.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:02:53,500.0,1207183.0,0001181431-03-002820,.txt,200.0,22621.0,0.0,1.0,0.0,0.0,0.0,
162.27.9.fed,2003-02-20,00:02:55,500.0,789881.0,0001021408-03-003188,d10q.txt,200.0,94221.0,0.0,0.0,0.0,9.0,0.0,win
61.193.164.chj,2003-02-20,00:02:57,500.0,815097.0,0000815097-03-000005,.txt,200.0,10269296.0,0.0,0.0,0.0,1.0,0.0,mie
216.190.168.jde,2003-02-20,00:03:07,500.0,49826.0,0000950137-02-001470,c67784e10-k405.htm,200.0,109636.0,0.0,0.0,0.0,9.0,0.0,win
129.188.33.ghe,2003-02-20,00:03:15,500.0,1029506.0,0001206774-02-000016,-index.htm,200.0,4061.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:03:22,500.0,1125842.0,0001125842-03-000001,.txt,200.0,8550.0,0.0,1.0,0.0,0.0,0.0,
129.188.33.ghe,2003-02-20,00:03:24,500.0,1029506.0,0001206774-02-000016,d11593.htm,200.0,640810.0,0.0,0.0,0.0,9.0,0.0,win
216.89.152.ceb,2003-02-20,00:03:24,500.0,1111721.0,0001097241-02-000237,.txt,200.0,7977.0,0.0,1.0,0.0,0.0,0.0,
172.149.86.bfc,2003-02-20,00:03:26,500.0,1053374.0,0000891618-03-000240,-index.htm,200.0,7572.0,1.0,0.0,0.0,1.0,0.0,win
207.242.102.cih,2003-02-20,00:03:27,500.0,923282.0,0000898430-02-004209,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
66.108.223.jdj,2003-02-20,00:03:27,500.0,1004990.0,0000950117-03-000698,-index.htm,200.0,193148.0,1.0,0.0,0.0,1.0,0.0,mie
66.108.223.jdj,2003-02-20,00:03:30,500.0,1004990.0,0000950117-03-000698,ex4-1.txt,200.0,186981.0,0.0,0.0,0.0,9.0,0.0,mie
61.115.76.jbf,2003-02-20,00:03:32,500.0,1091418.0,0001214782-03-000020,.txt,200.0,88482.0,0.0,1.0,0.0,0.0,0.0,
66.108.223.jdj,2003-02-20,00:03:32,500.0,1004990.0,0000950117-03-000698,-index.htm,200.0,193148.0,1.0,0.0,0.0,1.0,0.0,mie
61.115.76.jbf,2003-02-20,00:03:34,500.0,1083107.0,0001083107-03-000008,.txt,200.0,14594.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:03:35,500.0,10427.0,0000010427-03-000057,.txt,200.0,6942.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:03:38,500.0,1138388.0,0001181431-03-002859,.txt,200.0,17108.0,0.0,1.0,0.0,0.0,0.0,
207.242.102.cih,2003-02-20,00:03:48,500.0,923282.0,0000898430-02-004222,-index.htm,200.0,2592.0,1.0,0.0,0.0,1.0,0.0,win
67.112.196.ech,2003-02-20,00:03:51,500.0,1046327.0,0000891020-03-000066,v86865exv23w2.txt,200.0,443.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:03:53,500.0,863436.0,0001104659-03-002610,.txt,200.0,87603.0,0.0,1.0,0.0,0.0,0.0,
169.237.100.hdj,2003-02-20,00:03:54,500.0,790070.0,0000912057-02-025593,-index.htm,200.0,2256.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:03:58,500.0,1140753.0,0000943663-03-000111,.txt,200.0,48650.0,0.0,1.0,0.0,0.0,0.0,
169.237.100.hdj,2003-02-20,00:03:59,500.0,790070.0,0000912057-02-025593,a2082977z11-k.htm,200.0,88986.0,0.0,0.0,0.0,9.0,0.0,win
24.43.108.bjh,2003-02-20,00:04:00,500.0,1172813.0,0001139020-03-000019,.txt,200.0,200957.0,0.0,1.0,0.0,0.0,0.0,mie
67.112.196.ech,2003-02-20,00:04:00,500.0,1046327.0,0000891020-03-000066,v86865sv8.htm,200.0,38661.0,0.0,0.0,0.0,9.0,0.0,win
207.242.102.cih,2003-02-20,00:04:02,500.0,923282.0,0000898430-02-004222,d10q.txt,200.0,349768.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:04:02,500.0,11788.0,0000893838-03-000056,.txt,200.0,3624.0,0.0,1.0,0.0,0.0,0.0,
205.134.0.iei,2003-02-20,00:04:07,500.0,1000298.0,0001169232-02-003270,-index.htm,200.0,2310.0,1.0,0.0,0.0,1.0,0.0,mie
205.134.0.iei,2003-02-20,00:04:10,500.0,1000298.0,0001169232-02-003270,d52831_8-k.txt,200.0,7492.0,0.0,0.0,0.0,9.0,0.0,mie
169.237.100.hdj,2003-02-20,00:04:11,500.0,790070.0,0000912057-02-025593,a2082977zex-23_1.htm,200.0,1740.0,0.0,0.0,0.0,9.0,0.0,win
67.112.196.ech,2003-02-20,00:04:15,500.0,1046327.0,0000891020-03-000066,v86865exv5w1.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
169.237.100.hdj,2003-02-20,00:04:24,500.0,790070.0,0000927016-02-001573,-index.htm,200.0,2609.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:04:34,500.0,1056539.0,0001005444-03-000026,.txt,200.0,11682.0,0.0,1.0,0.0,0.0,0.0,
169.237.100.hdj,2003-02-20,00:04:38,500.0,790070.0,0000927016-02-001573,d10k405.htm,200.0,1170047.0,0.0,0.0,0.0,9.0,0.0,win
203.96.111.cci,2003-02-20,00:04:41,500.0,1210959.0,0001156973-02-001092,u45645exv3w1.txt,200.0,1007.0,0.0,1.0,0.0,0.0,0.0,mie
172.149.86.bfc,2003-02-20,00:04:48,500.0,1053374.0,0000891618-03-000240,f86991orsv1.htm,200.0,1095232.0,0.0,0.0,0.0,9.0,0.0,win
24.43.108.bjh,2003-02-20,00:04:49,500.0,1172813.0,0001139020-02-000213,.txt,200.0,53491.0,0.0,1.0,0.0,0.0,0.0,mie
152.13.178.dci,2003-02-20,00:04:52,500.0,884124.0,0000950168-02-003893,-index.htm,200.0,3081.0,1.0,0.0,0.0,4.0,0.0,mie
12.225.153.adj,2003-02-20,00:04:53,500.0,830260.0,0000891020-96-000653,.txt,200.0,1044689.0,0.0,0.0,0.0,4.0,0.0,mie
66.108.223.jdj,2003-02-20,00:04:55,500.0,883241.0,0000950109-03-000572,-index.htm,200.0,3090.0,1.0,0.0,0.0,1.0,0.0,mie
61.115.76.jbf,2003-02-20,00:05:00,500.0,1193959.0,0001193959-03-000003,.txt,200.0,8689.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:05:03,500.0,1012887.0,0001181431-03-002824,.txt,200.0,16211.0,0.0,1.0,0.0,0.0,0.0,
151.198.202.ihf,2003-02-20,00:05:16,500.0,1133806.0,0000891618-03-000673,-index.htm,200.0,2742.0,1.0,0.0,0.0,4.0,0.0,win
151.198.202.ihf,2003-02-20,00:05:21,500.0,1133806.0,0000891618-03-000673,f87467a1sc13gza.htm,200.0,25796.0,0.0,0.0,0.0,9.0,0.0,win
208.194.97.aba,2003-02-20,00:05:37,500.0,352947.0,0000352947-02-000006,mar2002q.txt,200.0,51475.0,0.0,0.0,0.0,9.0,0.0,win
152.13.178.dci,2003-02-20,00:05:39,500.0,884124.0,0000950168-02-003893,d10k.htm,200.0,1899981.0,0.0,0.0,0.0,9.0,0.0,mie
67.112.196.ech,2003-02-20,00:05:45,500.0,1046327.0,0001032210-99-000801,.txt,200.0,349474.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:05:47,500.0,1119639.0,0001119639-03-000025,.txt,200.0,263520.0,0.0,1.0,0.0,0.0,0.0,
202.78.97.jdj,2003-02-20,00:05:55,500.0,1104730.0,0001012870-03-000768,d10k.htm,200.0,1352605.0,0.0,0.0,0.0,9.0,0.0,
61.115.76.jbf,2003-02-20,00:05:55,500.0,1060559.0,0001085256-03-000057,.txt,200.0,13937.0,0.0,1.0,0.0,0.0,0.0,
67.112.196.ech,2003-02-20,00:05:57,500.0,1046327.0,0000891020-98-001795,.txt,200.0,12413.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:06:08,500.0,1009626.0,0000891618-03-000944,.txt,200.0,48924.0,0.0,1.0,0.0,0.0,0.0,
205.188.208.ede,2003-02-20,00:06:10,500.0,1039276.0,0000927016-02-001461,dex13.txt,200.0,128320.0,0.0,0.0,0.0,9.0,0.0,mie
61.115.76.jbf,2003-02-20,00:06:10,500.0,1183681.0,0001183681-03-000004,.txt,200.0,18273.0,0.0,1.0,0.0,0.0,0.0,
67.112.196.ech,2003-02-20,00:06:11,500.0,1046327.0,0000891020-98-001767,.txt,200.0,174763.0,0.0,0.0,0.0,1.0,0.0,win
207.105.213.jje,2003-02-20,00:06:12,500.0,1061580.0,0000950149-02-000154,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,
61.115.76.jbf,2003-02-20,00:06:13,500.0,1085359.0,0000895421-03-000055,.txt,200.0,16654.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:06:14,500.0,1049782.0,0000902584-03-000037,.txt,200.0,10111.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:06:15,500.0,754516.0,0000884589-03-000005,.txt,200.0,18852.0,0.0,1.0,0.0,0.0,0.0,
66.108.223.jdj,2003-02-20,00:06:17,500.0,883241.0,0000813917-03-000065,-index.htm,200.0,3131.0,1.0,0.0,0.0,1.0,0.0,mie
61.115.76.jbf,2003-02-20,00:06:18,500.0,1079817.0,0001079817-03-000024,.txt,200.0,7975.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:06:19,500.0,1079817.0,0001079817-03-000025,.txt,200.0,7921.0,0.0,1.0,0.0,0.0,0.0,
66.68.69.idh,2003-02-20,00:06:25,500.0,896878.0,0000891618-02-004433,-index.htm,200.0,4660.0,1.0,0.0,0.0,1.0,0.0,win
67.224.59.bji,2003-02-20,00:06:27,500.0,1123361.0,0000912057-02-042001,-index.htm,200.0,2915.0,1.0,0.0,0.0,10.0,0.0,mie
67.112.196.ech,2003-02-20,00:06:31,500.0,1046327.0,0000891020-99-000757,.txt,200.0,10751.0,0.0,0.0,0.0,1.0,0.0,win
67.27.135.hbf,2003-02-20,00:06:33,500.0,56824.0,0000950124-02-003902,.txt,200.0,234261.0,0.0,0.0,0.0,10.0,0.0,mie
198.81.26.aji,2003-02-20,00:06:35,500.0,1086670.0,0001011723-03-000008,primecore8k.txt,200.0,12424.0,0.0,0.0,0.0,9.0,0.0,win
67.224.59.bji,2003-02-20,00:06:35,500.0,1123361.0,0000912057-02-042001,a2093192zex-99_1.htm,200.0,2973.0,0.0,0.0,0.0,9.0,0.0,mie
61.115.76.jbf,2003-02-20,00:06:36,500.0,1128298.0,0000073952-03-000034,.txt,200.0,10557.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:06:38,500.0,1167369.0,0001167369-03-000001,.txt,200.0,7698.0,0.0,1.0,0.0,0.0,0.0,
152.13.178.dci,2003-02-20,00:06:43,500.0,884124.0,0000950168-02-003893,d10k.htm,200.0,909237.0,0.0,1.0,0.0,0.0,0.0,mie
24.43.108.bjh,2003-02-20,00:06:45,500.0,1172813.0,0001139020-02-000183,.txt,200.0,131176.0,0.0,1.0,0.0,0.0,0.0,mie
61.115.76.jbf,2003-02-20,00:06:46,500.0,1052102.0,0000950134-03-002680,.txt,200.0,48284.0,0.0,1.0,0.0,0.0,0.0,
68.64.117.eff,2003-02-20,00:06:47,500.0,764762.0,0000912057-01-531769,a2058591zex-10_1.htm,200.0,7971.0,0.0,0.0,0.0,10.0,0.0,mie
200.35.101.fad,2003-02-20,00:06:48,500.0,924774.0,0000950152-99-005126,-index.html,200.0,380140.0,1.0,0.0,0.0,1.0,0.0,win
198.80.208.ahg,2003-02-20,00:06:53,500.0,1166720.0,0000950130-02-000753,-index.htm,200.0,4569.0,1.0,0.0,0.0,1.0,0.0,win
66.68.69.idh,2003-02-20,00:06:54,500.0,896878.0,0000891618-02-004433,f84263ore10vk.htm,200.0,1454361.0,0.0,0.0,0.0,9.0,0.0,win
172.194.149.bic,2003-02-20,00:06:57,500.0,774517.0,0000930413-03-000379,.txt,200.0,42244.0,0.0,0.0,0.0,4.0,0.0,mie
172.172.136.ehd,2003-02-20,00:06:59,500.0,356028.0,0001047469-03-005948,.txt,200.0,6314.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:06:59,500.0,819334.0,0000892569-03-000458,.txt,200.0,439146.0,0.0,1.0,0.0,0.0,0.0,
12.235.238.bgj,2003-02-20,00:07:05,500.0,1139614.0,0001103132-03-000008,-index.htm,200.0,2283.0,1.0,0.0,0.0,2.0,0.0,mie
61.115.76.jbf,2003-02-20,00:07:10,500.0,1058854.0,0001058854-03-000068,.txt,200.0,17911.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:07:11,500.0,1189220.0,0000891618-03-000943,.txt,200.0,48837.0,0.0,1.0,0.0,0.0,0.0,
66.108.223.jdj,2003-02-20,00:07:16,500.0,883241.0,0000950130-03-000814,-index.htm,200.0,3322.0,1.0,0.0,0.0,1.0,0.0,mie
61.115.76.jbf,2003-02-20,00:07:17,500.0,17283.0,0000017283-03-000285,.txt,200.0,9254.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:07:18,500.0,1061630.0,0000902584-03-000029,.txt,200.0,10132.0,0.0,1.0,0.0,0.0,0.0,
66.108.223.jdj,2003-02-20,00:07:18,500.0,883241.0,0000950130-03-000814,dex99a1j.htm,200.0,10285.0,0.0,0.0,0.0,9.0,0.0,mie
61.115.76.jbf,2003-02-20,00:07:31,500.0,1014160.0,0000073952-03-000029,.txt,200.0,7294.0,0.0,1.0,0.0,0.0,0.0,
12.105.241.gjj,2003-02-20,00:07:38,500.0,1066622.0,0000950124-98-004057,.txt,200.0,3188865.0,0.0,0.0,0.0,10.0,0.0,win
67.27.135.hbf,2003-02-20,00:07:39,500.0,56824.0,0000902664-03-000355,.txt,200.0,13879.0,0.0,0.0,0.0,1.0,0.0,mie
67.112.196.ech,2003-02-20,00:07:51,500.0,1046327.0,0000891020-97-001263,.txt,200.0,1311246.0,0.0,0.0,0.0,1.0,0.0,win
65.208.227.fdb,2003-02-20,00:07:52,500.0,1095480.0,0001012870-02-002005,-index.htm,200.0,2681.0,1.0,0.0,0.0,1.0,0.0,win
24.43.108.bjh,2003-02-20,00:07:53,500.0,1172813.0,0001139020-02-000116,.txt,200.0,24180.0,0.0,1.0,0.0,0.0,0.0,mie
65.208.227.fdb,2003-02-20,00:07:57,500.0,1095480.0,0001012870-02-002005,ddef14a.htm,200.0,230569.0,0.0,0.0,0.0,9.0,0.0,win
68.64.117.eff,2003-02-20,00:08:01,500.0,764762.0,0000912057-00-040793,a2025186zex-10_1.txt,200.0,6573.0,0.0,0.0,0.0,10.0,0.0,mie
12.91.163.bhj,2003-02-20,00:08:18,500.0,914735.0,0000950124-97-001762,.txt,200.0,54000.0,0.0,0.0,0.0,1.0,0.0,win
20.139.4.jgj,2003-02-20,00:08:21,500.0,78066.0,0000950153-02-001391,p66881e10vq.htm,200.0,563704.0,0.0,0.0,0.0,10.0,0.0,win
208.222.71.ide,2003-02-20,00:08:22,500.0,790184.0,0000891804-02-000546,-index.htm,200.0,2706.0,1.0,0.0,0.0,1.0,0.0,win
208.222.71.ide,2003-02-20,00:08:25,500.0,790184.0,0000891804-02-000546,csam26295.txt,200.0,9325.0,0.0,0.0,0.0,9.0,0.0,win
66.65.128.hbh,2003-02-20,00:08:27,500.0,929647.0,0000912057-02-011222,-index.htm,200.0,3669.0,1.0,0.0,0.0,1.0,0.0,win
24.43.108.bjh,2003-02-20,00:08:28,500.0,1172813.0,0001139020-02-000116,.txt,304.0,,0.0,1.0,0.0,0.0,0.0,mie
172.172.136.ehd,2003-02-20,00:08:29,500.0,356028.0,0000356028-03-000008,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
66.65.128.hbh,2003-02-20,00:08:32,500.0,929647.0,0000912057-02-011222,a2074075z10-k405.htm,200.0,822176.0,0.0,0.0,0.0,9.0,0.0,win
172.172.136.ehd,2003-02-20,00:08:39,500.0,356028.0,0000356028-03-000008,.txt,304.0,,0.0,0.0,0.0,1.0,0.0,win
24.43.108.bjh,2003-02-20,00:08:41,500.0,1172813.0,0001139020-02-000062,.txt,200.0,189296.0,0.0,1.0,0.0,0.0,0.0,mie
66.108.223.jdj,2003-02-20,00:08:50,500.0,883241.0,0000350440-03-000025,-index.htm,200.0,3178.0,1.0,0.0,0.0,1.0,0.0,mie
66.108.223.jdj,2003-02-20,00:08:53,500.0,883241.0,0000350440-03-000025,synopsys.txt,200.0,11581.0,0.0,0.0,0.0,9.0,0.0,mie
164.164.127.ech,2003-02-20,00:08:54,500.0,1003344.0,0001038838-02-000990,k093002.txt,200.0,363882.0,0.0,0.0,0.0,9.0,0.0,win
152.163.189.gjj,2003-02-20,00:08:59,500.0,1064011.0,0000950144-02-011820,g79257e10qsb.htm,200.0,193182.0,0.0,0.0,0.0,9.0,0.0,mie
65.58.49.edc,2003-02-20,00:09:07,500.0,885639.0,0000892712-02-000410,-index.htm,200.0,2302.0,1.0,0.0,0.0,1.0,0.0,win
162.27.9.fed,2003-02-20,00:09:08,500.0,924613.0,0001047469-03-004309,-index.htm,200.0,3394.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:09:12,500.0,1200818.0,0000950144-03-002032,.txt,200.0,48243.0,0.0,1.0,0.0,0.0,0.0,
12.72.46.cci,2003-02-20,00:09:14,500.0,1088653.0,0001012870-03-000252,-index.htm,200.0,2571.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:09:14,500.0,1202512.0,0000950144-03-002062,.txt,200.0,44829.0,0.0,1.0,0.0,0.0,0.0,
65.58.49.edc,2003-02-20,00:09:14,500.0,885639.0,0000892712-02-000410,form8k.htm,200.0,15244.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:09:16,500.0,948409.0,0000948409-03-000001,.txt,200.0,101462.0,0.0,1.0,0.0,0.0,0.0,
216.103.82.jie,2003-02-20,00:09:17,500.0,1043134.0,0001012870-02-004349,-index.htm,200.0,3040.0,1.0,0.0,0.0,1.0,0.0,win
24.69.255.fad,2003-02-20,00:09:17,500.0,1169357.0,0001199073-03-000026,.txt,200.0,19612.0,0.0,0.0,0.0,1.0,0.0,mie
12.72.46.cci,2003-02-20,00:09:18,500.0,1088653.0,0001012870-03-000252,d8k.htm,200.0,15831.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:09:21,500.0,948409.0,0000948409-03-000003,.txt,200.0,101444.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:09:23,500.0,948409.0,0000948409-03-000004,.txt,200.0,103195.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:09:25,500.0,948409.0,0000948409-03-000005,.txt,200.0,101440.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:09:27,500.0,948409.0,0000948409-03-000006,.txt,200.0,103158.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:09:28,500.0,18230.0,0000018230-03-000078,.txt,200.0,24348.0,0.0,1.0,0.0,0.0,0.0,
216.103.82.jie,2003-02-20,00:09:33,500.0,1043134.0,0001021408-02-010526,-index.htm,200.0,2311.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:09:35,500.0,1138118.0,0001012870-03-000792,.txt,200.0,41090.0,0.0,1.0,0.0,0.0,0.0,
65.58.49.edc,2003-02-20,00:09:35,500.0,885639.0,0000892712-02-000410,exhibit1-1.htm,200.0,145153.0,0.0,0.0,0.0,9.0,0.0,win
162.27.9.fed,2003-02-20,00:09:39,500.0,924613.0,0001047469-03-004309,a2101704z20-f.htm,200.0,1289399.0,0.0,0.0,0.0,9.0,0.0,win
216.103.82.jie,2003-02-20,00:09:42,500.0,1043134.0,0001021408-02-010526,d10q.htm,200.0,383167.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:09:47,500.0,919583.0,0000884589-03-000024,.txt,200.0,18696.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:09:48,500.0,891293.0,0001169232-03-001444,.txt,200.0,28454.0,0.0,1.0,0.0,0.0,0.0,
64.12.96.jje,2003-02-20,00:09:49,500.0,1061169.0,0001000096-02-000227,.txt,200.0,168661.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:09:51,500.0,887247.0,0001005794-03-000040,.txt,200.0,35076.0,0.0,1.0,0.0,0.0,0.0,
130.36.62.ebc,2003-02-20,00:10:04,500.0,874294.0,0001032210-02-000509,-index.htm,200.0,1963.0,1.0,0.0,0.0,4.0,0.0,win
130.36.62.ebc,2003-02-20,00:10:08,500.0,874294.0,0001032210-02-000509,ddef14a.txt,200.0,80600.0,0.0,0.0,0.0,9.0,0.0,win
66.108.223.jdj,2003-02-20,00:10:09,500.0,354964.0,0000888002-03-000031,-index.htm,200.0,4146.0,1.0,0.0,0.0,1.0,0.0,mie
210.164.153.hgh,2003-02-20,00:10:10,500.0,95676.0,0000069499-96-000044,.txt,200.0,16158.0,0.0,0.0,0.0,4.0,0.0,win
4.65.157.iah,2003-02-20,00:10:11,500.0,915735.0,0000950123-03-001616,.txt,200.0,12298.0,0.0,0.0,0.0,10.0,0.0,win
61.115.76.jbf,2003-02-20,00:10:12,500.0,949298.0,0000950144-03-001993,.txt,200.0,383038.0,0.0,1.0,0.0,0.0,0.0,
66.108.223.jdj,2003-02-20,00:10:12,500.0,354964.0,0000888002-03-000031,hi123102_g.txt,200.0,18753.0,0.0,0.0,0.0,9.0,0.0,mie
61.115.76.jbf,2003-02-20,00:10:14,500.0,18808.0,0000018808-03-000018,.txt,200.0,11228.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:10:15,500.0,812348.0,0000884589-03-000025,.txt,200.0,18724.0,0.0,1.0,0.0,0.0,0.0,
205.228.12.fhf,2003-02-20,00:10:19,500.0,17109.0,0000950157-96-000048,.txt,200.0,4123.0,0.0,0.0,0.0,1.0,0.0,win
210.164.153.hgh,2003-02-20,00:10:22,500.0,95676.0,0000889812-96-001848,.txt,200.0,49403.0,0.0,0.0,0.0,4.0,0.0,win
167.219.0.jcf,2003-02-20,00:10:24,500.0,936468.0,0000928385-02-003526,d10q.txt,200.0,134735.0,0.0,0.0,0.0,9.0,0.0,mie
